target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
CR2 0.0548220276882787 0.0458290470589462 0.0602096469898799 0.0304948729920433 6.91739724989221e-27 0.155726967258858 0.0207277050484564 0.126307151115214
ERBB3 -0.372247127362477 0.865251448446941 0.191388505848642 0.101007064971358 1.24227549758053e-15 0 4.85005135767752e-16 3.38727660041199e-10
MT2A -0.181011001656597 0.508452362270685 0.275553059823289 0.287219308479795 8.16889044132195e-09 3.12042803675967e-123 1.70534868994823e-34 8.62274860218932e-80
LILRB1 -0.02476990631893 0.838373715940465 0.111736825843347 0.0406887111203502 0.0437317835737864 0 2.6519696390605e-07 0.0180471114433555
CDH1 -0.577589358444532 0.886721823188863 0.0204004953758258 0.23120986245941 1.47141379191396e-48 0 0.24020832330595 9.14068699213448e-63
CD3G 0.172415010229649 0.0590617041970811 0.12016206437849 0.0272391821366087 8.44164598625436e-40 0.0452547828940309 5.33840871657291e-07 0.135911844851184
NFKBIA 0.411217580616962 0.288585880407139 0.130476362991038 0.14385545483045 1.74167106134999e-18 2.0173881779247e-24 3.45868988687047e-07 3.70693587754638e-17
KRAS 0.252304746218892 0.0634497132065892 0.127351475383212 0.053476567614305 3.49110599799756e-42 0.02941665173706 1.54906913477703e-07 0.00244486988809702
AP1M2 0.0153362229167121 0.396100291707928 0.29057989106746 0.169658993893074 0.220364687065521 1.93207108949676e-63 2.85445710391209e-38 1.54703433778533e-23
TCL1A 0.0875911450340736 -0.0516614430778188 0.0185392965479775 0.00582788978242683 1.02071072398639e-43 0.107434187172722 0.46836033555137 0.772161510510497
PTEN 0.158854142113587 0.219193028459869 0.110000328002268 0.129405782353845 2.28033696450643e-20 9.99564519332127e-14 4.50641811287454e-06 4.75179970226961e-14
SIAH2 -0.214064452498559 0.572667794772596 0.313534323439477 0.177042259011721 0.00115435969668053 3.77950476684375e-125 9.75886927871522e-34 5.10693372931362e-28
FOXP3 0.0477130596484542 0.4904831879044 0.120836030028004 0.169193810550745 0.00353364952805994 8.32169183153163e-87 2.23139645722818e-07 1.06975665698755e-23
CCL3 0.180838307917346 0.305491482719564 0.139903318983238 0.090676052368636 1.43673531365626e-19 2.88994142545717e-32 4.45871827909905e-09 1.02765816529208e-07
CDH11 0.04788714428286 0.236678920609051 0.106317083112437 0.0352438384166417 5.3004606498803e-16 4.7741939993508e-16 2.16871237170417e-05 0.0715422777820517
CRABP2 -0.158623596559432 0.54549899817652 0.215918542614076 0.314380546474537 1.63225662451305e-13 8.75350177864567e-188 1.89568136268089e-25 6.34702672079413e-103
MUC1 -0.053507525184549 0.335473169174362 0.104718328891824 0.555079909053057 0.000725461255064435 1.0226495713592e-51 1.39062528096496e-06 7.00453641538051e-297
HLA.DRB1 0.0221048582656261 0.644055029789123 0.116741169526186 0.109651897429181 0.325771703060172 1.63388141739423e-207 3.40911027284893e-07 2.68812270761623e-10
ERBB4 0.171156500748371 0.226739418515413 0.0513545586837519 0.0423446479836529 1.36831017296913e-33 2.40956013922908e-18 0.0335916495359924 0.0187562784524173
KRT10 0.0906063451821663 0.00256407694137859 0.00128507764338643 -0.0331117663347403 2.97935275958743e-44 0.936405333892925 0.9613338480255 0.0982759377820248
UBE2C 0.0169631366194975 0.482888029848653 0.18618211872563 0.149162437151823 0.106054948898133 1.22211883189353e-94 1.40078119633417e-16 7.54771228258654e-18
LRP2 0.0455581258132114 0.32594072139492 0.169337308255425 0.243219784735979 0.000245980002911726 2.51905941631788e-37 1.72019515673105e-13 6.34974849582921e-47
CD4 -0.00593734435753777 0.646527812056142 0.149375950313605 0.117647235993313 0.692412056211681 6.85993656919897e-213 1.04228889783573e-11 9.45262585563631e-12
PTPRB -0.00294029403134304 0.690401507655264 0.111686879010042 0.107136606604844 0.711658793270237 5.93010152779443e-196 1.84681460509172e-06 5.50126973454803e-09
TFEC 0.0500754977824205 0.311942766178385 0.0236213699273555 0.0193752773845299 2.69820036988581e-17 5.64144502846286e-26 0.359194375041409 0.337087673420851
CDH3 0.0338697520802305 0.0788487518748725 0.0888073553060007 0.122240759002872 2.31012995399302e-15 0.0125130263761202 0.000407505834111742 1.64248581094676e-09
NKG7 -0.00629582676383695 0.552240413010435 0.12327629016906 0.225946885369887 0.552620675403994 6.21674077955812e-117 1.34798540810163e-07 7.328956580097e-37
SKAP1 -0.0172704820788077 0.493830599971031 0.297333998213457 0.146777677013353 0.345727677634241 5.91226438892071e-110 4.82535887208791e-40 3.10545492542647e-19
APOC1 -0.767969729057279 0.537407039470796 0.193239719196922 0.394552455688151 3.88283120961926e-119 0 9.46310887392642e-38 1.71901268638383e-250
CCL4 0.0576883296623079 0.230089828176709 0.0748270992665529 0.169041527509126 1.34053155527089e-12 5.5796825825671e-15 0.00209929764648238 4.76540384145426e-20
KRT14 0.0419032463700463 0.201666968728532 0.0747185940479254 0.0862535956095337 1.16359356042525e-14 1.69940724678185e-10 0.00255025863227594 7.95052656630102e-06
FXYD3 -0.10984433894831 0.687330256172383 0.250419031695642 0.105488332770842 6.04985731465285e-07 4.9321407187215e-278 6.18773385916014e-31 2.59853616405296e-11
MYB -0.0347368110272746 0.545719995163733 0.216036395159247 0.223493561346687 0.00472446758319964 4.24813470785491e-135 8.20825347173789e-23 4.82024385574149e-44
CSRP2 0.188148677005536 0.165391698222153 0.178403698180347 0.0615024636711884 1.04510376084809e-30 1.64131072894473e-09 2.54112597028606e-14 0.000430491328039089
ESR1 -0.0586912929157567 0.596361530661886 0.221607419342077 0.181223046200169 0.000535343107957325 3.76836857396308e-171 1.29608729780753e-24 3.07056311997565e-29
PTPRC 0.0451981269463873 0.406446593866518 0.110571040658412 0.0932940632472172 1.49283343117768e-07 1.27953913615889e-56 3.52601652625207e-06 4.1826444211915e-07
CD40 0.0602232475895433 0.510118994994506 0.178514242085822 0.0987046975070056 0.00175735771295059 1.28083803356995e-110 3.5985607456051e-15 1.07872314639748e-08
HLA.DRB5 -0.275890465250107 0.837108799639557 0.178494424754372 0.157700373624407 2.79146789737802e-24 0 1.83558750699847e-18 1.86204409582843e-23
SLC2A1 -0.0271394242567191 0.581604741714569 0.232731112044415 0.154178582619503 0.0654298457601053 6.28738984769039e-162 1.89751035835924e-25 4.95331566204759e-21
UBE2T -0.113374479002426 0.639012602328875 0.2100729574361 0.204677165104396 1.32930684222642e-08 7.93208039592625e-231 2.90962178220432e-23 5.72931049020829e-38
CCL5 0.10517959007056 0.0485243126338484 0.13226549567131 0.0468427614851105 5.31765698408714e-31 0.0984127193670765 6.50372805319552e-08 0.0146760846333884
NOTCH1 -0.0867858756663413 0.778387492514354 0.1628951038352 0.0955752041174167 1.31647281710417e-05 0 2.88397898534679e-14 1.76309268773059e-08
TFF1 -0.53264846779948 0.468538858207361 0.241133274795172 0.404309281733762 5.72950145056215e-34 2.10865395015439e-171 3.99550675822943e-35 2.7192113909568e-195
KRT15 0.100659530478928 0.10369537089115 0.0393705814454499 0.069716103158585 9.47674933933847e-33 0.000576346110974236 0.121725923090725 0.000218359118609346
MYBL2 -0.294907707511062 0.852379609283472 0.0475357220206104 0.269410286301595 8.3492643261372e-46 0 0.00797361315196507 2.28703984413671e-78
GATA3 -0.225758386647712 0.79385829053812 0.153249272386292 0.135893105561017 4.88413173692306e-29 0 2.84479675222454e-20 1.69828014652625e-23
LST1 0.202537089131252 0.0454937208303512 0.0637026248439972 0.0301755964223364 3.00942982564328e-49 0.126101641806639 0.00870469622220666 0.0963295809015541
CDK4 0.168030309612352 0.381622289762868 0.232429112881781 0.218727531192525 0.000295447754619044 3.02168259339541e-49 3.1249293953135e-21 2.38243698401898e-40
PTTG1 -0.0589331387545751 0.640631340159483 0.209242521523605 0.178465958278615 1.78111440235115e-05 1.50556921881655e-210 5.41718097263344e-24 1.11410271748245e-26
CST3 0.469831992743287 0.0336992202566273 0.0820247159805025 0.0439331045418237 9.02973930061279e-60 0.254487392239637 0.000919949443553928 0.0137138014092722
APOE -0.596560553425004 0.84390640342329 0.0660929265113441 0.20997703896104 5.65816332092004e-82 0 1.41833589155807e-05 6.69739504204738e-62
CD40LG 0.02549371923063 0.528708317253299 0.135771311296563 0.0951308823929594 0.00885069359393828 2.21758308253714e-96 8.13308269247251e-09 2.58511379294195e-07
KRT17 0.0545332863272617 -0.0200238940088049 -0.000115057102637273 0.0440535288986223 1.00874538828544e-30 0.533445288978962 0.996577840467471 0.0294468266563531
FABP7 0.241186686562681 0.0899134927384166 0.100533745532539 0.0256675767420031 7.12112571856369e-45 0.00153662581112255 4.64720493156886e-05 0.153735416576748
SLC39A6 -0.206016725898943 0.632776782231695 0.228841596088853 0.226368750172012 3.3790990252404e-17 4.21196131088304e-241 5.44838163978595e-28 2.97864862575598e-50
HLA.E -0.411011930304345 0.759032778440657 0.17942685669132 0.179488070679604 5.25624694008938e-15 0 1.76934673543897e-15 3.85567098171049e-31
GNG11 0.101852740183103 0.107514239903829 0.0548529445770306 0.0783409007536892 9.28310938521145e-31 0.000425621249924262 0.0252847268798264 4.39440767524304e-05
CCNB1 -0.195613108590558 0.742062471253457 0.239795363216248 0.188924895373617 3.01599277913342e-28 0 1.94014846300572e-33 2.35963842832595e-33
LTF 0.074305128180589 0.19918205676162 0.102529861668827 0.0853730632672216 5.47504495547544e-19 2.39796410687573e-12 2.98288442691429e-05 7.87154975280926e-06
TFF2 0.0740628821106613 0.209486822507345 0.146438506514387 0.0233421714499108 4.64569544170629e-20 6.33474266252983e-13 1.39110875776612e-09 0.211659932436993
MYC 0.098460346161261 0.364056885711795 0.198737665037597 0.288940721814754 0.0463074773886003 2.89299803886644e-40 8.13342366545631e-15 3.73720287167154e-73
VIM -1.24327122356835 0.834542737885887 0.161066026848384 0.268347746925524 1.4907184942653e-142 0 9.51132377619539e-24 2.37702128631395e-87
NR3C1 0.250084227804567 0.289505491386141 0.12327059202914 0.0888056412370166 3.29855880093686e-22 1.35473555912182e-25 4.79768320767886e-07 2.70037195813696e-07
CDK6 0.132628397071355 0.114120701597494 0.165770312577997 0.0711153484544491 3.80633936675763e-26 0.000112291893798626 1.09735979428499e-11 6.76589546074765e-05
RAMP2 0.0390036666884459 0.479535660564557 0.13342347017537 0.121328925619521 0.00143209272147041 9.54921749443659e-91 7.15545789864204e-09 1.91465626851866e-11
CSTB 0.223836130362209 0.0307453271919043 0.072002943606826 0.0203287466773958 1.45784016361645e-48 0.329674678930153 0.0037696577079335 0.264894709516235
CD44 0.141041956731071 0.18710630514473 0.0246995142544149 0.0340966263449067 2.47756690463053e-33 3.13554739230829e-10 0.328752469467139 0.071314287344456
AR -0.195066194019098 0.771111861357295 0.166648049304138 0.173613912425408 2.86916275451182e-15 0 9.83790681502399e-15 1.81569039851289e-29
SLPI -0.104664853236395 0.426072182317526 0.246436716593076 0.344230168452158 0.000639423893807757 5.28916660308972e-74 1.57581685377262e-25 5.03445330152711e-113
GNLY 0.0196369352790369 0.344551488841805 0.0634529698386468 0.288157449828204 0.00182271915933534 1.67463952776183e-35 0.00902362510319598 7.56946876362817e-55
KRT18 -1.15927350126591 0.775632483712889 0.203521628690408 0.240473013047085 1.47017692244242e-45 0 2.78282478302966e-23 1.8526221767445e-60
NUF2 0.0394550652300849 0.391026362305918 0.21811833964879 0.0476240856932185 9.39777093268107e-06 1.24372576281696e-50 1.02340971019997e-20 0.009299339848656
FAP 0.137796160304509 0.0269128956490297 0.0757106389076301 0.0402252974033913 1.15341345513657e-39 0.398579340340012 0.00214710676524941 0.032441297276496
TFF3 0.0302600464325104 0.4675097570227 0.258464033947486 0.141412660943029 0.116041474242269 2.94485641459711e-89 2.15153839599357e-29 2.65944472693739e-17
LUM 0.0947203050727001 0.341803268147456 0.215199415250165 0.235230713071804 0.000241953411238643 2.50475277955192e-46 5.33507432384878e-21 8.65666457552984e-49
CCND1 -1.00051515691173 0.718856929203044 0.0929521208086771 0.391590918367084 3.89861213518144e-48 0 5.65832675364743e-06 1.49938569753793e-175
HSPB1 -0.722884176529161 0.674129355867231 0.186143104631729 0.287019731345355 1.18969199278364e-18 3.85477093438028e-260 3.89232934227785e-17 1.29106841638603e-83
CTCF -0.20992326596471 0.685321437168174 0.225538942297776 0.156834201040705 1.75176457599239e-05 3.91358798080249e-210 8.97309672089386e-21 2.70779053512856e-22
VSIR 0.0770444008063078 0.412150586906348 0.0723688640320609 0.0386628425626126 5.10958518083123e-13 2.4451123650368e-53 0.00287674715082145 0.0369091342945782
CD5 0.0963287745041373 0.106086776904828 0.0100773266104762 0.0229292748468391 5.73675196252296e-35 0.000714799674160263 0.695775012494868 0.235833886092964
MYL6 -0.237674011237983 0.757950220776128 0.16851685088358 0.13392972161658 0.0856628575346427 2.95803244799118e-240 4.35614337925184e-10 5.44453811061211e-17
SNAI2 0.0516797170993186 0.404810121482089 0.176397803883088 0.167795978432701 0.00117019010813811 1.42687097849303e-55 2.05228645647152e-14 3.04542648801988e-21
OBP2B 0.0973219504961327 0.0356364108622717 0.026728893132711 0.0266985840406414 6.6541328838649e-37 0.276660134886223 0.297539689552544 0.16349502627479
CDK7 0.218205686839132 0.259867577729481 0.194859380298881 0.112942370028773 3.93953643307775e-19 2.743536369108e-22 2.40969490504939e-16 2.40796788914491e-11
GPNMB 0.093423812269754 0.295958506033712 0.110043398354075 0.0858272208237529 1.39857457724562e-15 7.43593031892278e-27 2.76260605980697e-06 4.22839062753525e-06
LYPD6B 0.11318113118123 0.187706023854006 0.102344265286005 0.0941727881411786 3.29983409614601e-26 4.0717741488427e-11 1.50692842189791e-05 1.21184970045441e-07
AURKA -0.254083610889128 0.730215633914917 0.20164052051764 0.222448423448464 7.63536522826687e-33 0 9.04233695369602e-26 3.32338807681801e-48
FASN -0.532383944590912 0.806110340141057 0.0851887578722786 0.231365816354416 1.97991066219822e-29 0 9.01029914154483e-06 1.52598594510959e-58
TFRC 0.143045259654805 0.331165336615408 0.143286306319669 0.0865863443089703 1.02581231399408e-13 1.14782743546185e-32 3.05313976101529e-09 6.71058931425412e-07
CCNE1 0.0666555157025836 0.359519431094371 0.143871374512847 0.118578613182036 1.70279971183861e-08 1.80904356293651e-41 8.92238005698462e-10 7.4819806059377e-11
SOX10 0.0651730698858752 0.0536144853488447 0.0612892816146789 -0.00866453894980679 1.29696833414129e-30 0.0920311716340921 0.017791232503356 0.657796897317822
HSPG2 -0.105997779227437 0.906935444150144 0.121094430345978 0.156470179542619 5.02777109910184e-17 0 3.47432851528851e-09 2.98816066385941e-20
CD63 -0.172537341510092 0.670156325650946 0.200534771719485 0.179034617974508 0.100515399918383 3.04339244557379e-190 4.79703921711349e-14 4.25432371732558e-29
GPR160 0.0509059956544229 0.369580681284436 0.129064025839267 0.0992225021836777 1.26624176604405e-08 1.21029295112289e-44 2.82788905773912e-08 5.76788046295611e-08
ORC6 -0.0439263058722911 0.60827660436464 0.180916796602207 0.193359388581726 0.00436372911324255 1.38271673427092e-189 9.39433743588193e-17 2.00355611090733e-32
CDKN2A 0.0612215509616899 0.31040829472064 0.2419347712062 0.129358767341448 2.62779764236238e-07 1.59441031509669e-33 4.86267244239435e-26 3.59785839813008e-14
LYZ -0.281189313527544 0.525468841586658 0.187117721038192 0.396224980545043 3.94136735949857e-07 3.45989357104536e-109 4.43324958550359e-14 2.46581225038191e-154
XBP1 -1.27199090593559 0.895333753263227 0.103640067665438 0.187503142255624 2.46776982297512e-33 0 1.5558021355654e-07 8.62671224095993e-37
CCNE2 0.0668816082085392 0.176601488882104 0.0602881836542174 0.034202050580435 3.43641008359938e-23 1.57359056260401e-08 0.0192352429911925 0.0802117265510441
THEMIS 0.138707738469761 -0.0561325969396337 0.0232408492470108 0.030243056984494 9.17491575773872e-52 0.079359847399306 0.350094396952285 0.110302580006034
AZGP1 -1.0254864331735 0.891154667333989 0.0895476679620288 0.200504982394977 1.51053605321349e-40 0 1.73615186329507e-06 6.92393606390767e-44
ICAM1 0.0992046008669066 0.331473937696629 0.1732801027569 0.209240719680695 3.11139390731027e-06 5.59754476038815e-39 2.63545124006536e-13 1.85668266631615e-35
XCL1 0.0701792097023397 0.0816570862607926 0.0496343627001554 0.0490326597984554 1.36014607341596e-28 0.00806396696460001 0.0580692996127914 0.011473341539575
PABPC1 -0.947501906996584 0.655762383476497 0.213990035452697 0.305946906610625 1.50462430413413e-23 4.13256417030141e-252 1.21806501195443e-21 5.23998233120065e-97
THY1 0.120437862369478 0.287858886776752 0.126957549647464 0.0599186552328324 3.84057252871966e-19 4.41084606565208e-26 7.1365497677238e-08 0.00104371432764572
ICOS 0.0645040861815307 0.11156130293904 0.0520496808821861 0.0345138914294136 3.18845253375742e-26 0.000331141764278069 0.0395605452485878 0.0877285437137664
B2M -0.592417431012545 0.612489081885747 0.209259992373015 0.291607670305485 1.99799334168025e-23 1.87181911602149e-251 2.32553389334445e-24 1.09232659114303e-91
ZEB1 -0.107633609452829 0.639558836938286 0.170796013345587 0.211272793284682 0.000482577715603633 1.2074569795454e-182 1.95131750903354e-13 1.65751316907061e-38
TIMP1 -1.14456111031346 0.690692051856034 0.203987395931613 0.428288043561 9.52713736544715e-88 0 3.48797620627562e-23 2.07467221846824e-217
IFITM3 -0.338604817478732 0.688723708692658 0.2009687455661 0.21499207941195 7.96972839308825e-22 0 9.14718374976757e-24 2.55893459773429e-47
BAG1 0.44188659444691 0.505322010267722 0.148622525121321 0.155150833306819 1.87347215798125e-06 3.13087622066569e-72 3.61662531854941e-07 9.38614427080482e-21
ZNF571 -0.0748763310972901 0.758997025947721 0.127237710921687 0.110765950949484 0.00637250294180852 0 2.22247575736109e-08 4.534416506762e-11
IGF1R -0.123418212319488 0.718791210922771 0.183023663203867 0.172286570702823 1.20857810413831e-12 0 9.60703761053755e-20 4.14714593293935e-29
IGFBP5 -0.38503315307232 0.539659190578553 0.124525543462729 0.731130260862663 1.85824998524752e-91 3.38104225227056e-216 2.44477619403526e-11 0
