target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
KIF23 -0.213820060809252 0.903641776415558 0.184280362831508 0.145059806683893 4.0628699335283e-21 0 3.7526470491873e-13 1.38058523711347e-12
NKG7 0.00763197784278509 0.630567395426046 0.0839698250702457 0.166126370449306 0.529745797821874 1.13686382586816e-89 0.00481042680665503 1.17097005120196e-12
CDH1 -0.50016211918572 0.871948193976794 0.0758165713040627 0.23653104420044 5.93973690354537e-45 0 0.000229229042558872 1.37343761428968e-40
AP1M2 0.098963199123002 0.237410599197504 0.196684543009089 0.106993838892827 3.75995501040993e-10 1.66863162562358e-11 1.34077969153382e-11 2.779466608217e-06
ERBB3 -0.0844567772323878 0.723726282177956 0.181647422929856 0.151631862423508 0.000114263758622943 3.22652667365147e-163 1.08495116177298e-10 2.26218796916335e-12
FOXP3 0.0939102310483657 0.328214249500571 0.0973010927112095 0.156582289013658 1.11986763769682e-07 3.98549643458851e-20 0.00138615428769149 1.83063001973676e-11
TFF2 0.0937485502001077 0.297260380490743 0.17855941180154 0.0530633128209297 3.09674557078786e-09 1.72689207262263e-16 5.39133286985404e-09 0.0235694415821903
PRLR -0.00631947963194987 0.63063641289096 0.169258131383274 0.123573131549797 0.823418837391676 1.02175854948684e-113 5.34056293565828e-09 1.79602481676989e-08
CR2 0.0519986451258499 0.0737401411164278 0.0991669349387545 0.0506411532154602 1.68861609298254e-13 0.0871039200024779 0.00336453161491218 0.0454454369248891
UBE2T 0.0317672581970539 0.532526569632209 0.163237862527121 0.147820536931721 0.172913265562819 1.2326890892455e-65 1.03061585361627e-08 4.0623214716265e-12
MSR1 0.0397073799667646 0.573176577117261 0.0417365240867503 0.184941252433411 0.0633447969227332 3.12755878751912e-74 0.175162128176777 1.19867158031522e-16
S100A9 -0.467585568020366 0.511704484057375 0.285568274038443 0.461298818440579 3.35003259742364e-33 1.00741583166149e-98 5.10232382418526e-28 4.00519111416219e-146
CCL4 0.0457052858901986 0.240925787122006 0.0818117437686331 0.291281561781234 4.04257607758511e-05 4.28408481932366e-12 0.00937967757023258 4.21694381538523e-34
HLA.DRB5 0.118246655434249 0.330000531408066 0.106594309087108 -0.0148195801661959 3.52073625081863e-14 6.87199886878644e-20 0.00049834161785053 0.5310344016415
LGMN -0.622022113728618 0.779905614096679 0.174842914201726 0.300748808951494 1.47291503236291e-16 3.0604263069415e-188 1.02499484646072e-08 2.00634583099574e-50
KIT 0.019525896860972 0.249405474786073 0.144395192922368 0.431147846331617 0.238366951379835 3.01643632038624e-13 1.8238304056981e-06 3.40338990998116e-90
CDH11 -0.0276956041984851 0.791053298576303 0.0629471706148677 0.172770844969279 0.0538969563082874 1.81686644681092e-190 0.0279272850408586 1.15880331585381e-14
CD3G 0.11494010021278 0.265176171924647 0.103698823767411 0.0203934515549267 3.50586751093255e-15 6.16106943043792e-13 0.000608201935909038 0.390252188546653
APOC1 0.0927847820813483 0.377573254607581 0.14369194961521 0.18647316961108 0.000223258913772795 1.96556739376273e-32 2.57946934786152e-06 7.18947424994116e-17
FXYD3 -0.0679394668840636 0.64877734004488 0.250357588162988 0.110032814737537 0.0135034655311272 6.21330208312465e-123 3.24326841029031e-19 3.35855323773031e-07
TFF3 0.0477469760429297 0.37692411905661 0.221762468906752 0.189690016119457 0.0303675268025176 4.80924692489609e-30 4.31214578934663e-14 2.75263246466721e-18
ERBB4 0.109959400866866 0.290619740375938 0.131122952383168 0.0674107492412882 2.90593596976954e-11 4.61107409173758e-15 2.10723974381378e-05 0.00396515584726555
CRABP2 -0.549145921695432 0.675945246310342 0.218033353349182 0.288093701099457 2.70993282453124e-17 2.62111561790543e-163 1.0983301303325e-14 6.36705801358325e-49
VIM -1.47282067217331 0.83319023055848 0.134159879475401 0.273509630893092 8.88852288840214e-96 0 1.63911007432894e-11 2.07696560579599e-59
NOTCH1 -0.21965076463535 0.801561856204228 0.138854403965919 0.214787601662821 7.21177595709539e-12 8.76206902440913e-255 1.25211656987712e-07 1.31809432314716e-25
CCL5 -0.0158003212667071 0.62125893239124 0.17043976976309 0.191154909324406 0.207284254602952 1.73213046913253e-99 2.20994227189482e-09 6.13421555958662e-17
MT2A 0.181598716000455 0.0267682179067405 -0.0376320676936185 0.0622279709509786 9.08655573805045e-34 0.49728230325985 0.252947881354286 0.00980052789538182
CDH3 0.0593057731525395 0.112659593220453 0.0778848612767861 0.0887531964362799 6.94329922417848e-13 0.00541335483576228 0.0148746986111372 0.000497430814560858
PTEN 0.117962745009207 0.199078814084407 0.126792735068361 0.0546758581210633 6.67308711394704e-16 2.4901885613366e-07 2.16201233810889e-05 0.0201965200186245
SDC1 -0.362008278167154 0.763394618763619 0.136530031354213 0.261950074003504 1.61697939351362e-18 1.49112772747505e-262 1.43023635782896e-07 4.40603234068932e-40
HLA.E -0.538272407933361 0.838679541500761 0.139461992711752 0.243124678740495 3.67651578608258e-31 0 3.41879758980054e-08 1.1572488502676e-36
LILRB1 -0.0227027732771607 0.783284696126597 0.110526876849486 0.123996182130727 0.116089843500926 2.21404869346637e-181 0.000156837884709888 7.31935678681894e-08
GATA3 -0.306382015067377 0.737379841917927 0.0868535403086311 0.324554362245836 7.58489550978289e-14 2.99402325243e-216 0.00143335849174584 1.30804228107506e-60
CD4 0.139015684869638 0.22891341749763 0.111996476184406 0.174409768453294 5.5513857137127e-11 7.7606452674622e-11 0.00025088462386294 7.47476666702473e-14
KRAS -0.101367738955848 0.692377948189095 0.143739037714925 0.217859617254186 0.000281509283577203 9.32170434942199e-133 4.374250775062e-07 5.26764009099639e-26
CSRP2 0.0112882700461948 0.56548436446852 0.115300603698205 0.182610367827224 0.477137414518059 3.64082558990045e-69 5.16206181037363e-05 6.87512185271401e-16
VSIR 0.0570647542968873 0.261085811815951 0.116393559506812 0.100612171559256 8.62375343673863e-09 2.15497341430981e-13 7.02163792117062e-05 3.1046104843971e-05
ESR1 0.104402578297668 0.0519704212240252 0.0413031140737614 -0.0246590411479893 3.07370004422438e-26 0.206720671781618 0.192314263713597 0.324877462749792
TFRC -0.204883976000229 0.76993163669754 0.160615384661678 0.218382925276547 2.41967040717944e-12 1.22677396249396e-213 2.36719987759619e-09 3.1149218635391e-26
APOE -0.219882941276144 0.665109387544335 0.18782377651048 0.338691652826619 2.66301626287472e-12 1.20244349503427e-149 3.04741775962777e-11 8.59127671922555e-62
NR3C1 0.224043517704477 0.273798132876175 0.0950191602153483 0.0853266611533663 9.48910740749372e-17 1.19652786137405e-14 0.00137912222915539 0.00016697286099259
MUC1 -0.826432838348279 0.646422173985414 0.175591951749761 0.503438522868918 2.3895843503602e-99 8.54958752911248e-278 3.74706543131733e-15 1.05388053408845e-208
CDK4 0.358225611827544 0.297627851631403 0.190943517817522 0.0781154876586928 9.34655001228974e-14 9.63611978691231e-18 4.11160250465642e-10 0.000376459680636503
CCNB1 -0.345586099902812 0.775375649868769 0.19610652542077 0.242423127534034 3.04914731185557e-25 1.0334973672121e-253 3.62745190219857e-14 4.24407853792986e-34
PTPRB -0.013260660727313 0.587179350934695 0.188896905506753 0.155876370366165 0.352275454203996 2.90617193283758e-78 1.59595350052536e-11 8.44417156145743e-12
GNG11 0.117641804030146 0.0914025011189206 0.105849361186928 -0.0188343046960042 3.30530932281473e-23 0.0208874427676573 0.000741760406184446 0.439933938023985
KRT10 -0.0695016838471528 0.207483206140885 0.14275614659482 0.747503132754664 4.22559526860774e-05 4.36684400128403e-10 2.06079067846096e-07 0
SFRP1 -0.0294047279427967 0.547752059165348 0.273971070651258 0.202451610735163 0.0190716208084776 4.89269132173132e-81 5.11469375860346e-20 4.90069255162386e-21
HSPB1 -0.999508322482889 0.729438494577402 0.20593035252224 0.299868416288747 2.06167066351376e-17 4.47715252772551e-171 2.82767142020287e-11 9.16343930549413e-53
THEMIS 0.131993851601563 0.171427799629526 0.0817863037159026 0.0457035880970683 8.52906017028783e-20 4.5602311149555e-06 0.00895674547968875 0.0545728612292701
LRP2 -0.572012266979061 0.857432930547119 -0.000644883415319423 0.352039317652239 2.95611203339876e-56 0 0.974225080794379 8.27587161981705e-96
XBP1 -1.08291656579141 0.726842097476891 0.195088627501112 0.241308676102646 3.3679849243691e-51 0 1.97772556039661e-20 4.15069670661769e-43
KRT14 0.0431174038975238 0.103508130588896 0.0532701030795993 0.0236199283996714 3.05741405057736e-13 0.020289296549303 0.0973940779888335 0.367022509554061
CD40 -0.0446175515610823 0.706066461775748 0.182866007103095 0.14187272397249 0.0112379332421157 3.06217647842919e-144 4.50971976036892e-11 6.05536473184261e-11
NUF2 -0.0560616507817024 0.74893250433237 0.161315649313533 0.13254387871136 0.00217606027787637 5.03431269344805e-168 4.26519854687513e-09 1.02810432355292e-09
CST3 0.170133741604579 0.140182983528971 0.0742351561908317 0.0162055048030954 5.58520195428909e-25 0.000332956676012638 0.0157755961757876 0.501997800275913
AR 0.0987864214354933 0.28049998625548 0.0968699925173881 0.11016760170377 4.63563266806561e-10 1.13448133441333e-13 0.0010991566614601 1.64793058556292e-06
FABP7 0.140161691773666 0.474032728762797 0.0719723821463293 0.0462978009319225 7.42019309729768e-09 1.1358343168793e-49 0.0210433541302043 0.0433043047768823
MYB 0.0356853138747382 0.490269243828502 0.188365115641844 0.0918595031087901 0.0184424130782788 9.29068898618334e-53 2.33971389231932e-10 6.99577639969356e-05
PTPRC 0.0283711037947578 0.473757885635293 0.188008141397217 0.100755841976722 0.0201993733668695 3.95656842502177e-51 6.5028346904704e-11 1.93746856648336e-05
CDK6 0.113075378754945 0.238374971926552 0.092341872637597 0.0559703609712342 5.29366038912456e-15 1.99517839843965e-10 0.00298046675542911 0.0190979094008513
GNLY -0.0476332607275604 0.562455549336056 0.20157106436781 0.432918925528004 2.94362447463667e-06 8.01941806669868e-78 2.21237430720584e-12 1.00439489328173e-89
CCND1 -0.806720411546514 0.746658534853108 0.0649982358255055 0.349692357207222 1.86210499575021e-34 0 0.00457034495249544 1.26986357313232e-89
KRT15 0.0409467180784867 0.396009936839506 0.218349977837399 0.0979458216219247 0.00205568235078023 2.77486134823309e-34 2.55525482738355e-13 2.58130924846745e-05
OBP2B 0.046814588620324 0.300923739051575 0.101054396826888 0.0609778874499628 7.82794837462314e-08 8.61509402087792e-14 0.00129187151068457 0.0142881195431629
XCL1 0.101158177349618 0.066509136680053 0.152883622768288 0.0377989191562694 6.18702688717301e-18 0.104884742411614 6.20466777768028e-07 0.128393562893828
HSPG2 -0.0900825435511633 0.871056013298473 0.10513242034569 0.110047744925571 2.75021361666221e-05 1.62743233311695e-284 8.05801887130555e-05 2.5073389538619e-07
LST1 0.237134246866073 0.108561262141008 0.026826312353419 0.0586601253703081 3.2435260862673e-31 0.0030462644529201 0.398603715447794 0.0106034570885091
THY1 0.0125377437570393 0.523623950470995 0.18560577956886 0.148884780592223 0.546504132265041 2.91582081358071e-55 4.69220494738792e-11 1.57974352997004e-11
PTTG1 0.0552301545702622 0.428665570257511 0.152532629169482 0.15669760371658 0.0031358297323617 1.10290986257504e-39 2.37899857159139e-07 1.25026519870301e-12
CD40LG 0.0389526150384431 0.412966008112476 0.111156982728522 0.227013151685338 0.0223535049758591 8.87460203609475e-34 0.00032310744256196 1.47825894437277e-23
SIAH2 -0.0145211117074673 0.563445756604851 0.207338500428541 0.186051484307596 0.756407876080399 6.69810010326489e-84 2.7400881980003e-12 1.35129516175422e-18
MYBL2 -0.390160664837664 0.706280434228887 0.186215728500085 0.321316769186184 1.14957797966231e-21 3.92847810401224e-179 3.6358772368216e-12 8.34048581862587e-60
GPNMB -0.0703795162076749 0.59546349434476 0.153095516397525 0.249829792755587 0.0488522539834573 1.57744248023418e-81 2.02029838203832e-07 6.97544893671538e-32
FAP 0.0909764650380417 0.397277153319966 0.108212703084102 0.0422669322657644 1.58725053819637e-08 1.12188738957975e-26 0.00022435377822423 0.0730089620282263
AURKA -0.781037052092282 0.68414191180121 0.214592858788166 0.317721635208754 9.06886724399961e-56 2.00259735204176e-301 2.03040171999051e-21 4.26996441028495e-70
CSTB 0.195048836714668 0.134217451861502 0.0543809745946262 0.094183555483409 3.93223542571399e-23 0.000451442609255246 0.073145457283914 4.53352569776677e-05
KRT17 0.0239836478648515 0.229066647191811 0.139595694191937 0.422954019878361 0.133995266949235 6.5723082730747e-10 2.99542129101984e-06 1.5708072283312e-86
CCNE1 -0.0181890330948269 0.534408385381373 0.18795620849992 0.213999257857701 0.414871324149063 1.65018514391547e-67 6.02683538866793e-11 2.22467720220364e-23
LTF 0.0732857528305575 0.244032813139322 0.111044326949617 0.0942712939372911 2.0898621380631e-10 1.20463954179512e-10 0.000178797560339754 6.17575140797039e-05
CDK7 0.106490790132527 0.386534640500526 0.188522035137565 0.133924556126434 0.000135191082708728 7.96309552231151e-30 4.4845732397104e-11 7.76698560457782e-10
ORC6 -0.108981360051374 0.699481761316603 0.217320208063572 0.162261381358421 1.52999925119054e-05 3.74651507273442e-147 5.3132732749466e-15 1.17013924764031e-14
TIMP1 -0.38809435514249 0.687982065165471 0.104523253191264 0.438987937978781 3.0128401090641e-23 1.90098850017375e-209 0.000100572495862445 1.61628302820745e-121
RAMP2 0.069960464602388 0.339472406765113 0.132751304233462 0.11617601770152 1.14997236863119e-06 4.74366118605073e-21 7.20883765826287e-06 7.03797734220827e-07
ICAM1 0.0550436454077745 0.401964129405359 0.12319619902525 0.228097223884243 0.00822918468567384 1.00446009942781e-30 1.88583803470638e-05 2.13606405078879e-26
GPR160 0.109738107643679 0.139748901243434 0.103488967608495 0.023794476055416 3.84957258776844e-19 0.000263190682036419 0.000983971331589128 0.334479692609787
SKAP1 -0.0158234717137913 0.68882190329517 0.17872178339879 0.160240633980713 0.108863188544517 2.3483189873411e-145 4.9504464110851e-10 2.42023558350254e-12
CD44 -0.0303892218079745 0.550928527374019 0.200017298338164 0.214962258154255 0.225322031864574 4.73647374944064e-64 3.75712189917346e-12 2.72442841034088e-22
AZGP1 -0.658127289375499 0.702112248021465 0.189540257127106 0.398362760906687 2.42085115088936e-74 1.65032530696335e-307 1.08579580794077e-16 1.98899961185858e-116
CCNE2 0.0587558284832843 0.383442212409192 0.126608214766577 0.0498988668823313 4.55685832488035e-07 5.40407362780879e-25 2.85156722195564e-05 0.0351221095394819
MYC -0.247375369719009 0.682042003468623 0.185340900148571 0.255498496508025 1.45388063911974e-08 6.26115301810801e-139 9.78122073211297e-11 3.17609878846386e-36
ZEB1 -0.185513124783734 0.809530916948804 0.142534528507858 0.197634593937864 3.80224823750479e-11 1.54923501511827e-262 6.88552847949109e-08 1.95356194835322e-21
FASN -0.731436307868754 0.733673891404775 0.125532152038688 0.330430692618455 2.76901361323932e-43 0 2.3084924249024e-08 1.95376419930077e-77
CTCF -0.0940873055326823 0.695483832526454 0.200776883799079 0.12033629821351 0.10424746753235 2.73926653177484e-138 2.28621530868667e-11 2.649383290095e-08
KRT18 -0.635745916472181 0.804065925419247 0.11670182739515 0.232069349761958 1.01948299041616e-27 0 5.3076419387148e-07 1.80010064201023e-36
CDKN2A 0.170600860526365 0.170966310722016 0.110346582747097 0.0599941796667029 1.80170534964066e-19 3.920138590172e-06 0.000239367483356684 0.0121555920389
LUM -0.0164692027188527 0.492084356962166 0.194863597440511 0.248399978851493 0.668633342671591 2.36913714643625e-66 1.62502305505416e-10 4.18446042748079e-33
ICOS 0.0681305905670887 0.290172483864676 0.0910495193350278 0.0733852773100113 3.95565562072246e-10 9.55771909507071e-16 0.00355512434365088 0.00310998243896065
CD5 0.0655098936863804 0.301767218029685 0.132550875349527 0.0593100471786511 3.6760033909202e-09 6.66023770929352e-17 1.01608232516462e-05 0.0164402673333022
PABPC1 -0.918816271302652 0.766553725686744 0.130391253645472 0.269527624076274 5.59030107440592e-18 2.54928433422678e-259 1.40195384261885e-06 1.96490368368874e-44
SLC2A1 0.0811262267254044 0.376395570705422 0.1900548693441 0.0995315511164684 1.88672028130194e-05 9.3956353716298e-28 1.0684831062892e-10 1.21609623111484e-05
MYL6 -0.259063767554529 0.7745372392641 0.197050577263146 0.105874807430329 0.0185543044813974 9.32890461460589e-162 7.87415738609792e-09 9.78435521315045e-07
ZNF571 -0.329284061935717 0.938445317180288 0.10279672040272 0.14406102975843 7.45634122151234e-12 0 0.000464379272167746 3.74353897903628e-12
B2M -0.561323941250554 0.731943815338484 0.186932818269345 0.246322848685015 4.86635416575486e-09 2.10432638943295e-161 6.8458991786853e-09 1.22916394922496e-33
LYPD6B -0.0271519929400729 0.525920708949835 0.162482271627776 0.257816823607446 0.270353790165437 6.82371400528645e-66 3.92438799971421e-08 3.79572874473868e-33
CD63 -0.159081405501777 0.644969901655824 0.198764125399863 0.194190372870622 0.119137202423187 2.65702008005402e-91 1.01161285887656e-08 9.09323885862725e-20
IFITM3 -0.0836081924115651 0.489787875023245 0.282862354117031 0.251797927841316 0.001947654643309 9.89648616734237e-70 2.05726216556063e-25 2.38015290363661e-33
SLC39A6 -0.123975896972159 0.634187663933837 0.207515201912284 0.204416788357188 0.000514145136818738 2.24126519862489e-120 3.60511233659004e-13 8.33130165045303e-23
BAG1 -0.457518561254428 0.749643602268278 0.140070638579026 0.226207158459592 2.04032412220836e-10 2.20776274323155e-243 2.66587464834991e-07 5.74433011143474e-31
LYZ -0.238200893198059 0.616729172061622 0.243569654114373 0.298847390874222 4.16184757744618e-12 7.65732201287483e-143 1.40352284686135e-18 1.26686384836169e-50
IGF1R 0.0388855367564213 0.335229262295641 0.253324936484273 0.151495310569082 0.0140289351161678 1.96314619130424e-20 8.91082580719692e-20 2.70186058910216e-11
SLPI 0.0046629760558881 0.370531458018909 0.178540591355593 0.331531832463017 0.828983839087101 1.04319860490501e-28 1.08669801709877e-09 1.04111985128186e-55
SNAI2 -0.11940967526702 0.68064505864041 0.165416299209369 0.267531425980624 3.54850632571594e-07 8.83241708813849e-142 1.5218865591125e-09 2.50972532158153e-37
IGFBP5 -0.824017783955726 0.637407568787131 -0.011163661009197 0.684667561170974 6.25007447300525e-48 1.21634459283238e-189 0.676218565548581 0
SOX10 0.0421627057254987 0.454756837130708 0.058125604350839 0.101338792039846 4.60107982131744e-05 6.75219130175946e-33 0.0669098039279201 3.99862260905595e-05
